LevelId,CryLevel,DisplayName,Name,Matching_Name,Pos,Rotate
14,level_014,,SRT_6_To_7_Tip,,"394.82001,1735.4011,345.51385","0.52249861,0,0,-0.85264021"
14,level_014,,SRT_7_To_8,SRT_7_To_8_Point,"1894.5328,1335.5139,354.45016","-0.40673652,0,0,0.91354549"
14,level_014,,SRT_1_To_2,SRT_1_To_2_Point,"356.55762,1106.2799,382.25","0.74895573,0,0,0.66262001"
14,level_014,,SRT_6_To_2_Tip,,"329.99258,1722.3789,345.06512","-0.4924233,0,0,0.87035584"
14,level_014,,SRT_0_To_1_Tip,SRT_0_To_1_Point,"262.16159,374.27979,341.00128","0.98162723,0,0,-0.19080892"
14,level_014,,SRT_4_To_7_Tip,,"823.35931,898.88171,359.47974","0.66913056,0,0,-0.74314487"
14,level_014,,SRT_2_To_1_Tip,,"370.5787,1105.2057,383.70389","0.6755901,0,0,-0.73727745"
14,level_014,,SRT_7_To_6,SRT_7_To_6_Point,"370.60547,1750.4844,344.4061","0.88701087,0,0,0.4617486"
14,level_014,,SRT_1_To_2_Tip,,"265.45917,419.79831,342.30185","0.70710683,0,0,-0.70710677"
14,level_014,,SRT_4_To_2,SRT_4_To_2_Point,"344.46191,1119.499,382.40295","0.19936807,0,0,0.97992468"
14,level_014,,SRT_3_To_1,SRT_3_To_1_Point,"303.46353,393.47278,342.34344","0.71325046,0,0,0.70090926"
14,level_014,,SRT_6_To_9_Tip,,"396.76108,1820.2129,346.28561","-0.31730467,0,0,0.94832367"
14,level_014,,SRT_1_To_4,SRT_1_To_4_Point,"836.70074,803.14551,358","1,0,0,-4.9568705e-008"
14,level_014,,SRT_2_To_4,SRT_2_To_4_Point,"805.77625,851.31403,357.75482","0.66913056,0,0,-0.74314493"
14,level_014,,SRT_6_To_9,SRT_6_To_9_Point,"1008.8802,1983.9374,384.11847","0.97992474,0,0,-0.19936779"
14,level_014,,SRT_7_To_4,SRT_7_To_4_Point,"821.53857,885.27704,357.75482","5.1955602e-008,0,0,1"
14,level_014,,SRT_4_To_1,SRT_4_To_1_Point,"299.05936,401.34818,342.49374","0.34202018,0,0,0.93969262"
14,level_014,,SRT_3_To_4_Tip,,"1555.7292,443.2681,362.32294","0.93041754,0,0,-0.36650127"
14,level_014,,SRT_9_To_6,SRT_9_To_6_Point,"385.74359,1810.4082,344.88364","0.42261821,0,0,0.90630782"
14,level_014,,SRT_8_To_3_Tip,,"1908.433,1240.9637,355.59006","0.77714592,0,0,-0.62932044"
14,level_014,,SRT_4_To_7,SRT_4_To_7_Point,"1156.3607,1591.5533,353.81027","0.96126169,0,0,0.27563736"
14,level_014,,SRT_8_To_9,SRT_8_To_9_Point,"1046.2913,1986.5975,383.88605","0.83388597,0,0,0.55193681"
14,level_014,,SRT_6_To_5_Tip,,"305.74744,1763.0459,346.89197","0.7132504,0,0,-0.70090932"
14,level_014,,SRT_9_To_6_Tip,,"1001.722,1972.5013,386.10446","0.50753838,0,0,-0.86162919"
14,level_014,,SRT_9_To_8,SRT_9_To_8_Point,"1921.4933,1350.787,354.51642","0.23344541,0,0,0.97236991"
14,level_014,,SRT_8_To_7_Tip,,"1874.4041,1351.651,361.57941","-0.42261812,0,0,0.90630788"
14,level_014,,SRT_1_To_4_Tip,,"309.66156,414.94131,346.3992","0.50753826,0,0,-0.86162919"
14,level_014,,SRT_2_To_6,SRT_2_To_6_Point,"340.0668,1741.0833,344.40613","0.94832367,0,0,-0.31730458"
14,level_014,,SRT_2_To_4_Tip,,"346.96744,1130.1935,383.3584","0.64944798,0,0,-0.76040602"
14,level_014,,SRT_7_To_8_Tip,,"1188.856,1630.0172,357.29883","0.73727733,0,0,-0.67559022"
14,level_014,,SRT_5_To_6_Tip,,"107.53222,990.36353,166.91025","0.92718381,0,0,-0.3746067"
14,level_014,,SRT_3_To_8_Tip,,"1618.0154,434.88373,362.10168","0.56640631,0,0,-0.82412612"
14,level_014,,SRT_1_To_3_Tip,,"315.18292,393.27335,344.73563","0.75470942,0,0,-0.65605921"
14,level_014,,SRT_5_To_6,SRT_5_To_6_Point,"325.00235,1762.6641,344.40613","0.68199837,0,0,-0.7313537"
14,level_014,,SRT_8_To_9_Tip,,"1928.1882,1377.0447,354.51471","0.62932038,0,0,-0.77714604"
14,level_014,,SRT_2_To_6_Tip,,"299.03635,1123.2019,383.95706","0.55193692,0,0,-0.83388591"
14,level_014,,SRT_2_To_1,SRT_2_To_1_Point,"266.42096,406.55765,340.69739","-0.078459062,0,0,0.99691731"
14,level_014,,SRT_5_To_2,SRT_5_To_2_Point,"308.62683,1107.3679,382.07764","0.68835455,0,0,-0.72537434"
14,level_014,,SRT_3_To_4,SRT_3_To_4_Point,"878.19055,831.07458,358","0.82903761,0,0,0.5591929"
14,level_014,,SRT_6_To_7,SRT_6_To_7_Point,"1126.2087,1649.252,353.62967","-0.4924235,0,0,0.87035573"
14,level_014,,SRT_4_To_3_Tip,,"900.65619,821.78796,361.51016","0.51503795,0,0,-0.85716736"
14,level_014,,SRT_2_To_5_Tip,,"294.646,1104.1409,384.28256","1,0,0,-1.9379815e-008"
14,level_014,,SRT_4_To_3,SRT_4_To_3_Point,"1570.0758,433.383,357.25","-0.33380687,0,0,0.9426415"
14,level_014,,SRT_2_To_5,SRT_2_To_5_Point,"102.01328,928.65515,164.77068","0.95371699,0,0,0.3007057"
14,level_014,,SRT_3_To_8,SRT_3_To_8_Point,"1905.0359,1261.864,354.38647","0.98628563,0,0,0.16504759"
14,level_014,,SRT_1_To_3,SRT_1_To_3_Point,"1556.0348,375.95264,357.25","0.84339136,0,0,-0.53729975"
14,level_014,,SRT_8_To_3,SRT_8_To_3_Point,"1612.2778,416.19888,357.27487","0.2079117,0,0,0.97814757"
14,level_014,,SRT_4_To_2_Tip,,"779.99493,852.56592,360.95468","0.70090926,0,0,-0.71325046"
14,level_014_nb4,,RegionSwitch_0_to_1,RegionSwitch_0_to_1_Point,"496.42847,527.29871,250.55547","-0.043619473,0,0,0.99904817"
14,level_014_nb4story,,RegionSwitch_0_to_1,RegionSwitch_0_to_1_Point,"496.42847,527.29871,250.5","-0.043619473,0,0,0.99904817"
14,level_014_nb4story,,RegionSwitch_1_to_0_Tip,,"494.01978,548.80676,255.70805","0.75470972,0,0,-0.65605885"
14,level_014_nb4story,,RegionSwitch_1_to_0,RegionSwitch_1_to_0_Point,"36.517998,901.08026,473","0.23344533,0,0,0.97236991"
15,level_015,,SwitchRegionTrigger4-3tips,,"592.45715,1202.5815,294.35211","0.71325046,0,0,-0.70090926"
15,level_015,,SwitchRegionTrigger3-4,MHPlayerSpawnPoint3-4,"603.36383,1201.6254,294.28622","0.6946581,0,0,-0.71934015"
15,level_015,,SwitchRegionTrigger3-2tips,,"329.67773,1138.0114,184.47751","0.99026811,0,0,-0.1391729"
15,level_015,,SwitchRegionTrigger7-4,MHPlayerSpawnPoint7-4,"613.06793,1219.4846,294.33527","-0.026177021,0,0,0.99965733"
15,level_015,,SwitchRegionTrigger9-6,MHPlayerSpawnPoint9-6,"516.69177,1641.6665,623.36438","-0.0087267281,0,0,0.99996191"
15,level_015,,SwitchRegionTrigger2-3,MHPlayerSpawnPoint2-3,"332.55264,1144.3567,178.10907","0.92050481,0,0,-0.39073125"
15,level_015,,SwitchRegionTrigger5-8_2,MHPlayerSpawnPoint5-8_2,"1373.0023,913.04266,515.65106","0.45399049,0,0,0.89100653"
15,level_015,,SwitchRegionTrigger9-5_2,MHPlayerSpawnPoint9-5_2,"884.44446,1304.8689,457.31729","0.68835503,0,0,-0.72537392"
15,level_015,,SwitchRegionTrigger5-9tips,,"910.09613,1331.9456,534.09985","0.11320308,0,0,0.99357188"
15,level_015,,SwitchRegionTrigger2-1tips,,"108.08131,922.92462,224.32799","0.99619472,0,0,0.087155737"
15,level_015,,SwitchRegionTrigger5-8_2tips,,"927.65405,1281.408,536.59155","0.27563721,0,0,0.96126175"
15,level_015,,SwitchRegionTrigger1-2,MHPlayerSpawnPoint1-2,"106.72491,937.46448,211.45889","0.95630461,0,0,-0.29237214"
15,level_015,,SwitchRegionTrigger8-5_2,MHPlayerSpawnPoint8-5_2,"927.26538,1287.385,527.9859","0.97029567,0,0,0.24192201"
15,level_015,,SwitchRegionTrigger1-2tips,,"704.83679,270.90521,248.24074","0.92718393,0,0,-0.37460646"
15,level_015,,SwitchRegionTriggerC-1tips,,"151.27644,200.97475,410.14401","0.95105654,0,0,-0.309017"
15,level_015,,SwitchRegionTrigger7-5tips,,"891.37775,1507.2681,398.62915","0.99996191,0,0,0.0087267756"
15,level_015,,SwitchRegionTriggerC-1,MHPlayerSpawnPointC-1,"686.20233,243.76006,246.71823","0.95630479,0,0,-0.29237163"
15,level_015,,SwitchRegionTrigger8-5_2tips,,"1376.2253,925.61285,516.76813","0.2164401,0,0,0.97629589"
15,level_015,,SwitchRegionTrigger4-7,MHPlayerSpawnPoint4-7,"926.18848,1516.3107,389.47943","0.99452192,0,0,0.10452848"
15,level_015,,SwitchRegionTrigger7-5,MHPlayerSpawnPoint7-5,"933.70459,1313.1095,525.81824","0.58778507,0,0,0.80901712"
15,level_015,,SwitchRegionTrigger2-1,MHPlayerSpawnPoint2-1,"699.00018,264.23166,241.71565","0.3502073,0,0,0.93667221"
15,level_015,,SwitchRegionTrigger5-9_2,MHPlayerSpawnPoint5-9_2,"1169.1139,1580.3602,525.72125","0.99813479,0,0,-0.061048351"
15,level_015,,SwitchRegionTrigger5-7,MHPlayerSpawnPoint5-7,"894.41815,1512.9058,389.84393","0.98768836,0,0,-0.15643427"
15,level_015,,SwitchRegionTrigger9-5tips,,"1195.4288,1591.459,527.98041","-0.30070594,0,0,0.95371693"
15,level_015,,SwitchRegionTriggeR4-3,MHPlayerSpawnPoint4-3,"347.93939,1162.1459,178.18198","0.36650121,0,0,0.9304176"
15,level_015,,SwitchRegionTrigger2-3tips,,"169.5815,993.76587,213.41528","0.90996128,0,0,-0.41469318"
15,level_015,,SwitchRegionTrigger5-9,MHPlayerSpawnPoint5-9,"1190.9431,1598.3053,525.62762","0.82903725,0,0,0.55919343"
15,level_015,,SwitchRegionTrigger5-4,MHPlayerSpawnPoint5-4,"638.51099,1201.3804,294.29782","0.71933979,0,0,0.6946584"
15,level_015,,SwitchRegionTrigger9-5,MHPlayerSpawnPoint9-5,"910.71326,1327.3141,525.83612","0.0087259756,0,0,0.99996191"
15,level_015,,SwitchRegionTrigger5-8tips,,"910.01007,1274.6925,460.99353","-0.017452035,0,0,0.99984771"
15,level_015,,SwitchRegionTrigger6-9tips,,"514.8432,1653.3915,624.0545","-0.16504772,0,0,0.98628557"
15,level_015,,SwitchRegionTrigger3-2,MHPlayerSpawnPoint3-2,"160.50575,988.54413,211.46266","0.40673652,0,0,0.91354549"
15,level_015,,SwitchRegionTrigger1-C,MHPlayerSpawnPoint1-C,"146.77864,195.97108,408.84293","0.38268352,0,0,0.9238795"
15,level_015,,SwitchRegionTrigger5-4tips,,"934.41052,1310.8439,458.46033","0.79863536,0,0,-0.60181522"
15,level_015,,SwitchRegionTrigger4-7tips,,"613.54572,1224.6842,305.43924","0.99939084,0,0,0.034899611"
15,level_015,,SwitchRegionTrigger7-4tips,,"928.815,1502.899,388.75452","0.99254614,0,0,0.12186944"
15,level_015,,SwitchRegionTrigger6-9,MHPlayerSpawnPoint6-9,"1193.0073,1606.578,525.74384","0.56640601,0,0,0.82412636"
15,level_015,,SwitchRegionTrigger1-Ctips,,"681.86633,236.89786,249.20442","0.95630485,0,0,-0.29237139"
15,level_015,,SwitchRegionTrigger4-5tips,,"652.23749,1201.2427,301.22372","0.6946584,0,0,0.71933979"
15,level_015,,SwitchRegionTrigger4-5,MHPlayerSpawnPoint4-5,"922.72913,1308.6855,457.56476","0.60876167,0,0,0.7933532"
15,level_015,,SwitchRegionTrigger8-5,MHPlayerSpawnPoint8-5,"910.09918,1282.1042,457.44412","0.99996191,0,0,0.0087265195"
15,level_015,,SwitchRegionTrigger8-5tips,,"1340.278,908.703,515.18195","0.60876107,0,0,-0.79335362"
15,level_015,,SwitchRegionTrigger5-8,MHPlayerSpawnPoint5-8,"1350.7979,905.10852,515.5946","0.72537434,0,0,-0.68835455"
15,level_015,,SwitchRegionTrigger9-5_2tips,,"1168.153,1568.8325,526.79816","0.69465846,0,0,-0.71933973"
15,level_015,,SwitchRegionTrigger5-9_2tips,,"879.03174,1305.9,466.05548","0.10452839,0,0,0.99452192"
15,level_015,,SwitchRegionTrigger5-7tips,,"940.72363,1314.3013,524.16779","0.81915206,0,0,-0.57357645"
15,level_015,,SwitchRegionTrigger3-4tips,,"354.14371,1165.8668,181.25363","0.91354543,0,0,-0.40673667"
15,level_015,,SwitchRegionTrigger9-6tips,,"1207.6993,1609.1847,527.20038","0.71325046,0,0,-0.70090932"
15,level_015_raid,,SwitchRegionTrigger5-2Btips,MHPlayerSpawnPoint5-2B,"901.16229,1301.2677,457.71411","0.71933979,0,0,0.6946584"
15,level_015_raid,,SwitchRegionTrigger2B-1tips,,"935.38153,1311.8789,457.71411","0.79863542,0,0,-0.6018151"
15,level_015_raid,,SwitchRegionTriggerC-1,MHPlayerSpawnPointC-1,"601.70612,1201.3044,294.2486","0.70710629,0,0,-0.70710725"
15,level_015_raid,,SwitchRegionTrigger2U-3,MHPlayerSpawnPoint2U-3,"1375.4336,919.17468,515.82349","0.28401512,0,0,0.95881981"
15,level_015_raid,,SwitchRegionTrigger2U-4,MHPlayerSpawnPoint2U-4,"1191.423,1596.9425,525.72485","0.99452192,0,0,-0.10452825"
15,level_015_raid,,SwitchRegionTrigger1-2Btips,,"647.73926,1201.3351,297.6828","0.7253744,0,0,-0.68835455"
15,level_015_raid,,SwitchRegionTrigger5-2B,MHPlayerSpawnPoint5-2B,"901.16229,1301.2677,457.71411","0.71933979,0,0,0.6946584"
15,level_015_raid,,SwitchRegionTrigger4-2Btips,,"1166.0996,1565.0664,524.24396","0.15643466,0,0,0.9876883"
15,level_015_raid,,SwitchRegionTrigger2B-4,MHPlayerSpawnPoint2B-4,"1170.4237,1579.153,525.72247","0.99144483,0,0,-0.13052671"
15,level_015_raid,,SwitchRegionTrigger2B-4tips,,"881.60858,1305.6492,464.7417","0.71933973,0,0,-0.69465846"
15,level_015_raid,,SwitchRegionTrigger5-4tips,,"514.25421,1658.989,624.229","0.99357182,0,0,0.11320358"
15,level_015_raid,,SwitchRegionTrigger3-2U,MHPlayerSpawnPoint3-2U,"929.26685,1288.3433,528","0.94832355,0,0,0.31730506"
15,level_015_raid,,SwitchRegionTrigger5-4,MHPlayerSpawnPoint5-4,"1203.0952,1607.8004,525.69208","0.73135352,0,0,0.68199855"
15,level_015_raid,,SwitchRegionTrigger4-2B,MHPlayerSpawnPoint4-2B,"885.71997,1304.9274,457.19861","0.70090926,0,0,-0.71325046"
15,level_015_raid,,SwitchRegionTrigger1-2B,MHPlayerSpawnPoint1-2B,"925.70306,1308.9156,457.71411","0.59482336,0,0,0.80385643"
15,level_015_raid,,SwitchRegionTrigger4-5,MHPlayerSpawnPoint4-5,"516.54468,1648.7456,622.99994","-0.19936836,0,0,0.97992462"
15,level_015_raid,,SwitchRegionTrigger2B-1,MHPlayerSpawnPoint2B-1,"639.41223,1200.8695,294.25137","0.70090973,0,0,0.71325004"
15,level_015_raid,,SwitchRegionTrigger3-2B,MHPlayerSpawnPoint3-2B,"909.60907,1280.4451,457.19861","0.99996191,0,0,0.0087265978"
15,level_015_raid,,SwitchRegionTrigger4-2Utips,,"1195.8624,1591.0919,530.57227","-0.30901706,0,0,0.95105648"
15,level_015_raid,,SwitchRegionTrigger1-C,MHPlayerSpawnPoint1-C,"350.66486,1163.4387,178.18198","0.36650121,0,0,0.9304176"
15,level_015_raid,,SwitchRegionTrigger3-2Btips,,"1336.5386,910.49933,515.83575","0.24192233,0,0,0.97029561"
15,level_015_raid,,SwitchRegionTrigger1-Ctips,,"593.48749,1201.6052,298.83041","0.70710659,0,0,-0.70710701"
15,level_015_raid,,SwitchRegionTrigger3-2Utips,,"1378.8129,926.11053,517.55969","0.83867043,0,0,0.54463929"
15,level_015_raid,,SwitchRegionTrigger2U-3tips,,"928.10663,1283.7363,532.81982","0.97437012,0,0,-0.22495095"
15,level_015_raid,,SwitchRegionTrigger4-2U,MHPlayerSpawnPoint4-2U,"910.00604,1327.5397,526","0.095845625,0,0,0.9953962"
15,level_015_raid,,SwitchRegionTrigger2B-3tips,,"910.03943,1272.8441,459","0.99996191,0,0,-0.008726296"
15,level_015_raid,,SwitchRegionTrigger2B-3,MHPlayerSpawnPoint2B-3,"1347.0354,905.46216,515.55475","0.73727709,0,0,-0.67559052"
15,level_015_raid,,SwitchRegionTrigger4-5tips,,"1213.2488,1607.2894,527.07837","0.73727709,0,0,0.67559052"
15,level_015_raid,,SwitchRegionTriggerC-1tips,,"356.46591,1168.4656,182.57109","0.90996128,0,0,-0.41469318"
15,level_015_raid,,SwitchRegionTrigger2U-4tips,,"910.71582,1330.373,531.65863","0.78260827,0,0,0.62251449"
16,level_016,,SwitchRegionTrigger1_8,MHPlayerSpawnPoint1_8,"2067.2883,2391.759,14.28681","0.90630788,0,0,0.42261809"
16,level_016,,SwitchRegionTrigger6_2_tips,,"4012.6799,2118.7075,96.82885","0.66913062,0,0,-0.74314487"
16,level_016,,SwitchRegionTrigger3_9_tips,,"6769.5591,6235.4277,114.67453","0.19936778,0,0,0.97992474"
16,level_016,,SwitchRegionTrigger4_3_tips,,"4634.9082,5587.0874,103.60332","0.97814763,0,0,-0.20791149"
16,level_016,,SwitchRegionTrigger3_4_tips,,"6801.0039,6220.0439,117.31544","0.38268337,0,0,0.92387956"
16,level_016,,SwitchRegionTrigger11_10_tips,,"1285.3546,5911.3149,21.327919","0.026177034,0,0,0.99965733"
16,level_016,,SwitchRegionTrigger10_8,MHPlayerSpawnPoint10_8,"2028.8367,2440.3979,16.260639","0.1132035,0,0,0.99357182"
16,level_016,,SwitchRegionTrigger9_8,MHPlayerSpawnPoint9_8,"2066.3469,2418.7476,14.413926","0.37460676,0,0,0.92718381"
16,level_016,,SwitchRegionTrigger3_9,MHPlayerSpawnPoint3_9,"2675.0103,3846.271,35.111282","0.37460676,0,0,0.92718381"
16,level_016,,SwitchRegionTrigger11_12,MHPlayerSpawnPoint11_12,"2133.1399,6917.874,41.081898","0.62932026,0,0,-0.77714604"
16,level_016,,SwitchRegionTrigger3_4,MHPlayerSpawnPoint3_4,"4629.0684,5579.7949,102.6607","0.374607,0,0,0.92718369"
16,level_016,,SwitchRegionTrigger8_10_tips,,"2028.8248,2449.8298,17.316439","0.99357188,0,0,0.1132029"
16,level_016,,SwitchRegionTrigger6_2,MHPlayerSpawnPoint6_2,"6593.5815,3885.7341,164.875","0.85263979,0,0,-0.5224992"
16,level_016,,SwitchRegionTrigger6_5_tips,,"3974.7058,2168.4834,128.27599","0.94832361,0,0,0.31730482"
16,level_016,,SwitchRegionTrigger1_0,MHPlayerSpawnPoint1_0,"3714.448,713.60699,51.828888","0.70090914,0,0,0.71325058"
16,level_016,,SwitchRegionTrigger4_3,MHPlayerSpawnPoint4_3,"6806.7676,6226.0044,114.5657","0.91354525,0,0,-0.40673712"
16,level_016,,SwitchRegionTrigger2_3,MHPlayerSpawnPoint2_3,"6820.3135,6183.3301,114.47462","0.99939078,0,0,-0.03490011"
16,level_016,,SwitchRegionTrigger2_3_tips,,"6609.3291,3930.96,165.20758","0.98901594,0,0,-0.14780906"
16,level_016,,SwitchRegionTrigger12_11_tips,,"2124.7068,6918.1938,41.632389","0.69465828,0,0,0.71933991"
16,level_016,,SwitchRegionTrigger11_12_tips,,"1290.7262,5949.395,21.327919","0.97814757,0,0,-0.20791183"
16,level_016,,SwitchRegionTrigger1_0_tips,,"5968.8491,1254.4476,94.363586","0.79863548,0,0,0.6018151"
16,level_016,,SwitchRegionTrigger3_10_tips,,"6744.978,6264.1572,113.25945","0.6427874,0,0,0.76604462"
16,level_016,,SwitchRegionTrigger2_1,MHPlayerSpawnPoint2_1,"6007.6924,1317.328,88.594231","0.17364858,0,0,0.98480767"
16,level_016,,SwitchRegionTrigger1_2,MHPlayerSpawnPoint1_2,"6587.6577,3858.7686,164.86656","0.90630752,0,0,-0.42261884"
16,level_016,,SwitchRegionTrigger5_6_tips,,"4200.3052,3621.342,11.693874","0.39073101,0,0,0.92050493"
16,level_016,,SwitchRegionTrigger11_10,MHPlayerSpawnPoint11_10,"1584.1918,4605.2227,23.105194","-0.26723808,0,0,0.96363056"
16,level_016,,SwitchRegionTrigger12_11,MHPlayerSpawnPoint12_11,"1288.0375,5942.0547,20.350496","0.17364819,0,0,0.98480773"
16,level_016,,SwitchRegionTrigger10_11,MHPlayerSpawnPoint10_11,"1285.6688,5918.2231,20.427898","0.99939084,0,0,-0.034899618"
16,level_016,,SwitchRegionTrigger2_1_tips,,"6580.2563,3853.583,164.99686","0.42261842,0,0,0.9063077"
16,level_016,,SwitchRegionTrigger4_5_tips,,"4657.1479,5539.4888,109.92961","0.83867055,0,0,0.54463905"
16,level_016,,SwitchRegionTrigger6_5,MHPlayerSpawnPoint6_5,"4207.0322,3627.4863,11.411131","0.89493406,0,0,-0.4461984"
16,level_016,,SwitchRegionTrigger3_2_tips,,"6819.9253,6174.8643,114.53752","0.043619324,0,0,0.99904823"
16,level_016,,SwitchRegionTrigger5_4_tips,,"4248.5034,3673.6426,12.562937","0.99756408,0,0,-0.069756471"
16,level_016,,SwitchRegionTrigger8_7_tips,,"2022.6018,2386.6375,16.324955","0.39073133,0,0,0.92050475"
16,level_016,,SwitchRegionTrigger2_6,MHPlayerSpawnPoint2_6,"4004.1489,2120.1084,96.791054","0.78801113,0,0,0.61566097"
16,level_016,,SwitchRegionTrigger1_8_tips,,"5976.0449,1288.8505,89.639145","0.71933973,0,0,0.69465846"
16,level_016,,SwitchRegionTrigger9_3_tips,,"2680.616,3851.5903,36.865147","0.92050475,0,0,-0.39073133"
16,level_016,,SwitchRegionTrigger7_8,MHPlayerSpawnPoint7_8,"2029.6926,2393.1748,16.783981","0.9953962,0,0,-0.095845856"
16,level_016,,SwitchRegionTrigger8_10,MHPlayerSpawnPoint8_10,"1613.5238,4563.1841,23.421591","0.99984771,0,0,-0.0174527"
16,level_016,,SwitchRegionTrigger8_9_tips,,"2072.8555,2425.2209,15.453377","0.94832367,0,0,-0.31730461"
16,level_016,,SwitchRegionTrigger9_3,MHPlayerSpawnPoint9_3,"6772.8359,6243.4492,114.57833","0.97029561,0,0,-0.24192244"
16,level_016,,SwitchRegionTrigger0_1_tips,,"3720.1777,713.53339,54.297279","0.62932038,0,0,-0.77714604"
16,level_016,,SwitchRegionTrigger8_1,MHPlayerSpawnPoint8_1,"5985.4146,1287.3483,87.0597","0.7009089,0,0,-0.71325082"
16,level_016,,SwitchRegionTrigger5_6,MHPlayerSpawnPoint5_6,"3980.5771,2161.8079,127.85431","-0.2756367,0,0,0.96126193"
16,level_016,,SwitchRegionTrigger10_3,MHPlayerSpawnPoint10_3,"6753.0796,6265.8032,114.54249","0.75470924,0,0,-0.65605938"
16,level_016,,SwitchRegionTrigger10_11_tips,,"1580.2245,4612.9648,23.905602","0.96363044,0,0,0.26723841"
16,level_016,,SwitchRegionTrigger3_10,MHPlayerSpawnPoint3_10,"1639.1039,4612.3179,23.439611","0.55919319,0,0,0.82903743"
16,level_016,,SwitchRegionTrigger8_7,MHPlayerSpawnPoint8_7,"1584.6693,1221.3362,37.559395","0.40673667,0,0,0.91354543"
16,level_016,,SwitchRegionTrigger10_8_tips,,"1613.3988,4554.6533,23.39925","0.017452335,0,0,0.99984771"
16,level_016,,SwitchRegionTrigger8_9,MHPlayerSpawnPoint8_9,"2645.5237,3759.0908,35.008423","0.97992468,0,0,-0.19936812"
16,level_016,,SwitchRegionTrigger3_2,MHPlayerSpawnPoint3_2,"6605.9624,3922.821,164.78796","0.19936852,0,0,0.97992456"
16,level_016,,SwitchRegionTrigger4_5,MHPlayerSpawnPoint4_5,"4247.0923,3665.0691,11.392271","0.19936877,0,0,0.97992456"
16,level_016,,SwitchRegionTrigger1_2_tips,,"6010.9229,1325.6725,91.377533","0.99452186,0,0,-0.10452863"
16,level_016,,SwitchRegionTrigger9_8_tips,,"2642.0078,3751.0435,35.437363","0.19936799,0,0,0.97992468"
16,level_016,,SwitchRegionTrigger7_8_tips,,"1590.7069,1226.7499,37.950943","0.93041754,0,0,-0.36650127"
16,level_016,,SwitchRegionTrigger0_1,MHPlayerSpawnPoint0_1,"5978.9351,1252.8861,93.548264","0.76604438,0,0,-0.64278769"
16,level_016,,SwitchRegionTrigger5_4,MHPlayerSpawnPoint5_4,"4651.0562,5542.1626,102.75","0.83867091,0,0,0.54463851"
16,level_016,,SwitchRegionTrigger2_6_tips,,"6586.8613,3881.9688,170.04129","0.53729957,0,0,0.84339154"
16,level_016,,SwitchRegionTrigger8_1_tips,,"2075.7314,2384.4866,15.439217","-0.42261815,0,0,0.90630782"
16,level_016,,SwitchRegionTrigger10_3_tips,,"1646.91,4615.9209,23.963055","0.82903761,0,0,-0.5591929"
17,level_017,,SwitchRegionTrigger7_6,MHPlayerSpawnPoint7_6,"6105.3579,3807.4287,149.51149","0.80385733,0,0,-0.59482211"
17,level_017,,SwitchRegionTrigger6_8,MHPlayerSpawnPoint6_8,"5230.8452,6889.8047,489.71844","0.25037891,0,0,0.96814793"
17,level_017,,SwitchRegionTrigger7_8_Tips,,"1162.4153,7363.3462,234.18372","0.29237038,0,0,0.95630515"
17,level_017,,SwitchRegionTrigger3_5_2_Tips,,"3662.8613,2588.0923,185.43355","0.017452432,0,0,0.99984771"
17,level_017,,SwitchRegionTrigger4_5_1_Tips,,"4537.6602,2492.2195,182.74344","0.18223505,0,0,0.98325497"
17,level_017,,SwitchRegionTrigger0_1_Tips,,"7254.1792,1165.9537,197.99576","0.96814764,0,0,0.25038001"
17,level_017,,SwitchRegionTrigger1_4_Tips,,"4995.3726,1111.3552,207.74496","0.7253744,0,0,0.68835455"
17,level_017,,SwitchRegionTrigger5_4_1_Tips,,"4258.8032,2961.01,142.1118","0.45398933,0,0,0.89100713"
17,level_017,,SwitchRegionTrigger6_5_Tips,,"6070.6997,3852.2092,146.35345","1,0,0,1.4161113e-006"
17,level_017,,SwitchRegionTrigger1_2,MHPlayerSpawnPoint1_2,"403.43283,1295.7982,91.08004","0.73727721,0,0,0.67559034"
17,level_017,,SwitchRegionTrigger5_4_1,MHPlayerSpawnPoint5_4_1,"4534.3218,2486.199,182.74344","0.3007057,0,0,0.95371699"
17,level_017,,SwitchRegionTrigger3_2,MHPlayerSpawnPoint3_2,"359.18073,1343.2045,108.48707","-0.026177276,0,0,0.99965733"
17,level_017,,SwitchRegionTrigger4_5_1,MHPlayerSpawnPoint4_5_1,"4254.749,2966.8596,141.65123","0.96126151,0,0,0.27563795"
17,level_017,,SwitchRegionTrigger5_3_2,MHPlayerSpawnPoint5_3_2,"3663.6177,2577.7795,185.51552","0.017452206,0,0,0.99984771"
17,level_017,,SwitchRegionTrigger5_6_Tips,,"4252.7725,3010.53,146.2854","-0.30901834,0,0,0.95105612"
17,level_017,,SwitchRegionTrigger6_7,MHPlayerSpawnPoint6_7,"1161.5354,7315.8433,233.81693","0.75470895,0,0,0.65605974"
17,level_017,,SwitchRegionTrigger3_5_1_Tips,,"3695.4211,2552.2905,206.58548","0.65605903,0,0,0.7547096"
17,level_017,,SwitchRegionTrigger5_3_1_Tips,,"4205.2612,2926.572,132.97371","0.9993909,0,0,-0.034898221"
17,level_017,,SwitchRegionTrigger7_2_Tips,,"1135.3518,7254.3848,233.55515","0.99813491,0,0,-0.061046794"
17,level_017,,SwitchRegionTrigger6_7_Tips,,"6094.9702,3802.6921,149.44473","0.97992444,0,0,0.19936937"
