# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,炮击类型,炮击等级,最大弹数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
436071,邪魅龙帝·S,"30天时装武器<BR>S级邪魅龙帝,充满邪魅气息的诡异铳枪。妖异的邪眼充满着魅惑之力，浸染着地狱熔岩的刀刃，散发着烁石流金的灼热，令敌人望而生畏。",1,4,ep_ma035_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,2592000,,390571,390571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436072,邪魅龙帝·S,"365天时装武器<BR>S级邪魅龙帝,充满邪魅气息的诡异铳枪。妖异的邪眼充满着魅惑之力，浸染着地狱熔岩的刀刃，散发着烁石流金的灼热，令敌人望而生畏。",1,4,ep_ma035_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,31536000,,390571,390571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436073,邪魅龙帝·S,"无时限时装武器<BR>S级邪魅龙帝,充满邪魅气息的诡异铳枪。妖异的邪眼充满着魅惑之力，浸染着地狱熔岩的刀刃，散发着烁石流金的灼热，令敌人望而生畏。",1,4,ep_ma035_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,402073,0,,390571,390571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436170,冰凇绝灭,7天时装武器<BR>铳枪武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,604800,,390814,390814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436171,冰凇绝灭,30天时装武器<BR>铳枪武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,2592000,,390814,390814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436172,冰凇绝灭,365天时装武器<BR>铳枪武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,31536000,,390814,390814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436173,冰凇绝灭,无时限时装武器<BR>铳枪武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,401873,0,,390814,390814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436270,冰凇绝灭·S,7天时装武器<BR>S级铳枪武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,604800,,390815,390815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436271,冰凇绝灭·S,30天时装武器<BR>S级铳枪武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,2592000,,390815,390815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436272,冰凇绝灭·S,365天时装武器<BR>S级铳枪武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,31536000,,390815,390815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436273,冰凇绝灭·S,无时限时装武器<BR>S级铳枪武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,402073,0,,390815,390815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58739,原子轰击天S16,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的铳枪。特殊的内置撞针设计，爆发出强大的冲击力。在释放龙击炮时更是拥有无与伦比的破坏力。,180,4,ep_pvp002_u15_u,1,1,1,2,1,9,2,0,0,1,0,0,600000,6000,0,420524,0,,390816,390816,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,1165,0,0,3000000,1340000,1870000,2020000,2300000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
58740,原子轰击极S16,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的铳枪。特殊的内置撞针设计，爆发出强大的冲击力。在释放龙击炮时更是拥有无与伦比的破坏力。,180,4,ep_pvp002_u15_u,1,1,1,2,1,9,2,0,0,1,0,0,600000,6000,0,421924,0,,390816,390816,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,1165,0,0,3000000,1340000,1870000,2020000,2300000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
58741,冥雷铳,对飞龙的至强武器，值得拥有者进行夸耀的至高铳枪。,1,7,ep_em044_u01_13,1,1,1,2,1,9,2,0,0,1,0,0,320000,1600,0,0,0,,390806,390806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,120,0,7,1250000,180000,400000,650000,850000,1400000,2250000,4000000,4000000,4000000,4000000,300,0,0,0,0,63,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,2,5,,,Y,,,,,,,,,10205,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.06,,,,,,1.44,,,,,,,,,,,,,,
183741,冥雷铳【孔雀】,对飞龙的至强武器，值得拥有者进行夸耀的至高铳枪。,1,11,ep_em044_u01_13,1,1,1,2,1,9,2,0,0,1,0,0,1600000,8000,0,0,0,,390806,390806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,175,0,10,1750000,180000,400000,650000,850000,1400000,2160000,2750000,4000000,4000000,4000000,300,0,0,0,0,84,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,3,5,,,Y,,,,,,,,,10205,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.91,,,,,,1.32,,,,,,,,,,,,,,
184741,冥雷铳【朱雀】,对飞龙的至强武器，值得拥有者进行夸耀的至高铳枪。,1,15,ep_em044_u01_13,1,1,1,2,1,9,2,0,0,1,0,0,4000000,20000,0,0,0,,390806,390806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,249,0,15,2250000,180000,400000,650000,850000,1400000,2160000,3250000,4000000,4000000,4000000,300,0,0,0,0,124,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,,,,,,,10205,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.65,,,,,,1.33,,,,,,,,,,,,,,
58742,冰狐烈铳枪,拥有比较细的枪身，但却是令人震惊之高。,1,6,ep_em058_13,1,1,1,2,1,9,2,0,0,1,0,0,200000,1000,0,0,0,,390809,390809,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,137,0,0,1250000,450000,650000,850000,1600000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,70,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,2,2,3,,,,,,,,,,,,10208,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.13,,,,,,,1.6,,,,,,,,,,,,,
183742,冰狐战铳枪,拥有比较细的枪身，但却是令人震惊之高。,1,10,ep_em058_13,1,1,1,2,1,9,2,0,0,1,0,0,1200000,6000,0,0,0,,390809,390809,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,174,0,0,1750000,450000,650000,850000,1600000,2050000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,94,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,2,3,3,,,,,,,,,,,,10208,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.96,,,,,,,1.6,,,,,,,,,,,,,
184742,冰狐炮,拥有比较细的枪身，但却是令人震惊之高。,1,14,ep_em058_13,1,1,1,2,1,9,2,0,0,1,0,0,3200000,16000,0,0,0,,390809,390809,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,255,0,0,2250000,450000,650000,850000,1600000,2050000,2450000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,138,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,2,3,3,,,,,,,,,,,,10208,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.96,,,,,,,1.6,,,,,,,,,,,,,
58743,炎王猛袭,周身灼热的炎帝铳枪，那烈焰带来的爆发力是开启炼狱之门的钥匙。,1,7,ep_em040_13,1,1,1,2,1,9,2,0,0,1,0,0,320000,1600,0,0,0,,390808,390808,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,166,0,0,1250000,400000,700000,1000000,1300000,1650000,2250000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,2,5,,,Y,,,,,,,,,10207,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.79,,,,,,,,,,,,,,,,,,,,1
183743,炎王挪亚,周身灼热的炎帝铳枪，那烈焰带来的爆发力是开启炼狱之门的钥匙。,1,11,ep_em040_13,1,1,1,2,1,9,2,0,0,1,0,0,1600000,8000,0,0,0,,390808,390808,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,208,0,0,1750000,400000,700000,1000000,1300000,1650000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,3,5,,,Y,,,,,,,,,10207,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.26,,,,,,,,,,,,,,,,,,,,0.87
184743,炎王火神铳枪,周身灼热的炎帝铳枪，那烈焰带来的爆发力是开启炼狱之门的钥匙。,1,15,ep_em040_13,1,1,1,2,1,9,2,0,0,1,0,0,4000000,20000,0,0,0,,390808,390808,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,319,0,0,2250000,400000,700000,1000000,1300000,1650000,2300000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,,,,,,,10207,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.4,,,,,,,,,,,,,,,,,,,,1
58744,迪欧斯铳枪,附着在表面的黏菌隐约发光的铳枪，碎龙之力驱动的炮身结构拥有超越常识的破坏力。,1,7,ep_em089_13,1,1,1,2,1,9,2,0,0,1,0,0,320000,1600,0,0,0,,390807,390807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,171,0,0,1250000,400000,700000,1000000,1550000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,2,5,,,Y,,,,,,,,,10206,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.9,,,,,,,,,,,,,,,,,,,,0.78
183744,爆碎之铳枪,附着在表面的黏菌隐约发光的铳枪，碎龙之力驱动的炮身结构拥有超越常识的破坏力。,1,11,ep_em089_13,1,1,1,2,1,9,2,0,0,1,0,0,1600000,8000,0,0,0,,390807,390807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,235,0,0,1750000,400000,700000,1000000,1550000,2000000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,3,5,,,Y,,,,,,,,,10206,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.69,,,,,,,,,,,,,,,,,,,,0.78
184744,爆灭之铳枪,附着在表面的黏菌隐约发光的铳枪，碎龙之力驱动的炮身结构拥有超越常识的破坏力。,1,15,ep_em089_13,1,1,1,2,1,9,2,0,0,1,0,0,4000000,20000,0,0,0,,390807,390807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,317,0,0,2250000,400000,700000,1000000,1550000,2000000,2450000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,,,,,,,10206,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.38,,,,,,,,,,,,,,,,,,,,0.75
436570,闪金火铳,7天时装武器<BR>铳枪武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,604800,,390817,390817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436571,闪金火铳,30天时装武器<BR>铳枪武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,2592000,,390817,390817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436572,闪金火铳,365天时装武器<BR>铳枪武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,31536000,,390817,390817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436573,闪金火铳,无时限时装武器<BR>铳枪武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,401873,0,,390817,390817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436670,闪金火铳·S,7天时装武器<BR>S版闪金火铳。以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,604800,,390818,390818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436671,闪金火铳·S,30天时装武器<BR>S版闪金火铳。以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,2592000,,390818,390818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436672,闪金火铳·S,365天时装武器<BR>S版闪金火铳。以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,31536000,,390818,390818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
