# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,排序参数,强化规则,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
80121,龙角骨链,"""从不知名巨龙身上取下的角制成的项链，极为坚硬的材质让工匠费劲了脑筋。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_05,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80122,龙角骨链·改,"""从不知名巨龙身上取下的角制成的项链，可用于紧急防身。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_05,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80123,古龙头骨坠,"""巨大的头骨坠在粗绳上，走动时会打在身上。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_05,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80124,古龙头骨坠·改,"""更加巨大的头骨坠在粗绳上，跑动时打在身上很痛。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_05,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80125,哑黑头骨坠,"""将巨大的头骨表面细细打磨后烧制，似乎能打碎猎人身上的防具。\n（穿戴该装备需要角色等级至少150级）""",1,14,prop_gem_05,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80126,哑黑头骨坠·改,"""将巨大的头骨表面细细打磨后烧制，建议佩戴时用手固定其位置，以免破坏佩戴者的防具。\n（穿戴该装备需要角色等级至少150级）""",1,15,prop_gem_05,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80127,水龙化石,"""在沙漠发现的水龙化石，沉默的见证了沧海桑田。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_03,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80128,水龙化石·改,"""取水龙化石碎片制成，能感受到清凉的水汽。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_03,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,36,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80129,狂波脖链,"""从海中找到的银丝编织成的颈圈，光滑冰凉。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_03,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,38,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80130,狂波脖链·改,"""从海中找到的银丝手工钩织成的颈圈，触手冰凉。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_03,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,40,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80131,雨恨,"""混杂在雨水中从天空坠落的晶体，表面总会有一层雾气。\n（穿戴该装备需要角色等级至少150级）""",1,14,prop_gem_03,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,42,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80132,雨恨·改,"""混杂在雨水中从天空坠落的晶体，表面的雾气即便在火山也会不蒸干。\n（穿戴该装备需要角色等级至少150级）""",1,15,prop_gem_03,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,44,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80133,业火印,"""焚烧罪人之火的拓印，要求佩戴者心灵纯净，否则会引火上身。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_06,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,34,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80134,业火印·改,"""封印了焚烧罪人之火的拓印，也可用来辟邪兼装饰。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_06,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,36,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80135,焚心结,"""用生在在火山口的草编制而成的绳结，表面的红色像极了血色。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_06,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,38,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80136,焚心结·改,"""用生在在火山口的草编制而成的绳结，似乎能闻到血的腥味。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_06,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,40,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80137,炎煞双环,"""通体由岩浆中发现的晶石雕刻而成，出自名家之手，价值不菲。\n（穿戴该装备需要角色等级至少150级）""",1,14,prop_gem_06,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,42,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80138,炎煞双环·改,"""通体由岩浆中发现的晶石雕刻而成，其中似有红雾流淌其中，会引人发狂。\n（穿戴该装备需要角色等级至少150级）""",1,15,prop_gem_06,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,44,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80139,雷兽腰带,"""用雷兽的皮制成的腰带，能够吸收雷电。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_01,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80140,雷兽腰带·改,"""用雷兽的皮制成的腰带，吸收的雷电可以转化为佩戴者的力量。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_01,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,36,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80141,锁雷吊坠,"""一根细链上吊有镂空雕雷纹的金锁，拥有宁神安心的功效。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_01,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,38,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80142,锁雷吊坠·改,"""一根细链上吊有镂空雕雷纹的晶石锁，能够驱散邪崇。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_01,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,40,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80143,麒麟扣,"""麒麟角磨制成的扣结，有雷光附着。\n（穿戴该装备需要角色等级至少150级）""",1,14,prop_gem_01,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80144,麒麟扣·改,"""麒麟角磨制成的扣结，可以控制雷电。\n（穿戴该装备需要角色等级至少150级）""",1,15,prop_gem_01,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,44,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80145,纹龙佩,"""浮雕有蟠龙的晶佩，戴在身上有护身作用。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_07,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,34,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80146,纹龙佩·改,"""浮雕有蟠龙的晶佩，戴在身上有护身作用。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_07,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,36,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80147,龙珠坠,"""恐暴龙体内的寂玉穿绳，可震慑怪物。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_07,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,38,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80148,龙珠坠·改,"""恐暴龙体内的寂玉穿绳，至强者才可佩戴。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_07,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,40,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80149,镇龙环,"""千年降龙古木雕刻的木环，可降服飞龙。\n（穿戴该装备需要角色等级至少150级）""",1,14,prop_gem_07,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80150,镇龙环·改,"""千年降龙古木雕刻的木环，可降服飞龙。\n（穿戴该装备需要角色等级至少150级）""",1,15,prop_gem_07,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,44,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80151,寒梅,"""会散发寒气的冰晶，被巧匠雕刻成了梅花样式。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_02,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,34,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80152,寒梅·改,"""会散发寒气的冰晶，被巧匠雕刻成了梅花样式，放在火炉里也不会融化。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_02,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,36,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80153,寒冰魄,"""传说有恶灵附着的冰晶，散发出的寒意可冻结火焰。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_02,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,38,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80154,寒冰魄·改,"""传说有恶灵附着的冰晶，寒气重夹带着恶意。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_02,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80155,绝对零度,"""冻结了一切行为活动的天外陨石，辐射之处，冻结万物。\n（穿戴该装备需要角色等级至少150级）""",1,14,prop_gem_02,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,42,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80156,绝对零度·改,"""冻结了一切行为活动的天外陨石，因为造成损失过大，被列为禁物。\n（穿戴该装备需要角色等级至少150级）""",1,15,prop_gem_02,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,44,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80157,Blast Necklace·I,"""教官年轻时曾在一场爆炸中逃脱，爆炸炸伤了教官的额头，但佩戴的项链无丝毫损伤，不如在工匠那试试加工吧。\n（穿戴该装备需要角色等级至少1级）""",1,1,prop_gem_29,1,0,1,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80158,Blast Necklace·II,"""收集了未爆炸的黏菌，作为装饰编入手链中。\n（穿戴该装备需要角色等级至少5级）""",1,1,prop_gem_29,1,0,1,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80159,Blast Necklace·III,"""装满黏菌和其他不知名液体的香瓶，轻微摇晃能够闻到一种火焰的味道。\n（穿戴该装备需要角色等级至少10级）""",1,1,prop_gem_29,1,0,2,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80160,Blast Necklace·IV,"""重新更换了制作方法的香瓶，混合着不明液体的黏菌在瓶内低温燃烧，不时能够听到什么爆裂的声音。\n（穿戴该装备需要角色等级至少15级）""",1,1,prop_gem_29,1,0,2,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
