# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,劲力槽1段,劲力槽2段,附加劲力值,衰减速度,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
210753,秩序割切天S19,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的斩击斧。设置其内的锋利锯齿借机括之力，使每一次斩劈都仿佛能够重塑秩序。,180,4,ep_pvp002_u18_x,1,1,1,2,1,12,2,0,0,1,0,0,600000,6000,0,420524,0,,420865,420865,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,1,10,1210,0,0,3000000,1260000,1760000,2140000,2370000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,,,,,,,1526,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210754,秩序割切极S19,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的斩击斧。设置其内的锋利锯齿借机括之力，使每一次斩劈都仿佛能够重塑秩序。,180,4,ep_pvp002_u18_x,1,1,1,2,1,12,2,0,0,1,0,0,600000,6000,0,421924,0,,420865,420865,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,1210,0,0,3000000,1110000,1510000,1590000,1920000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,,,,,,,1526,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
439320,海之鲛鲨,7天时装武器<BR>斩斧武器时装，根据鲨鱼与机械相结合的灵感，精心制作而成的海洋系列武器时装。,1,4,ep_ma123_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,604800,,420866,420866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439321,海之鲛鲨,30天时装武器<BR>斩斧武器时装，根据鲨鱼与机械相结合的灵感，精心制作而成的海洋系列武器时装。,1,4,ep_ma123_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,2592000,,420866,420866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439322,海之鲛鲨,365天时装武器<BR>斩斧武器时装，根据鲨鱼与机械相结合的灵感，精心制作而成的海洋系列武器时装。,1,4,ep_ma123_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,31536000,,420866,420866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439323,海之鲛鲨,无时限时装武器<BR>斩斧武器时装，根据鲨鱼与机械相结合的灵感，精心制作而成的海洋系列武器时装。,1,4,ep_ma123_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,0,,420866,420866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439420,海之鲛鲨·S,7天时装武器<BR>S版海之鲛鲨，斩斧武器时装，根据鲨鱼与机械相结合的灵感，精心制作而成的海洋系列武器时装。,1,4,ep_ma123_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,604800,,420867,420867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439421,海之鲛鲨·S,30天时装武器<BR>S版海之鲛鲨，斩斧武器时装，根据鲨鱼与机械相结合的灵感，精心制作而成的海洋系列武器时装。,1,4,ep_ma123_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,2592000,,420867,420867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439422,海之鲛鲨·S,365天时装武器<BR>S版海之鲛鲨，斩斧武器时装，根据鲨鱼与机械相结合的灵感，精心制作而成的海洋系列武器时装。,1,4,ep_ma123_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,31536000,,420867,420867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439423,海之鲛鲨·S,无时限时装武器<BR>S版海之鲛鲨，斩斧武器时装，根据鲨鱼与机械相结合的灵感，精心制作而成的海洋系列武器时装。,1,4,ep_ma123_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,0,,420867,420867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210755,秩序割切天S20,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的斩击斧。设置其内的锋利锯齿借机括之力，使每一次斩劈都仿佛能够重塑秩序。,180,4,ep_pvp002_u19_x,1,1,1,2,1,12,2,0,0,1,0,0,600000,6000,0,420524,0,,420873,420873,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,1,10,1225,0,0,3000000,1260000,1760000,2140000,2370000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,,,,,,,1526,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210756,秩序割切极S20,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的斩击斧。设置其内的锋利锯齿借机括之力，使每一次斩劈都仿佛能够重塑秩序。,180,4,ep_pvp002_u19_x,1,1,1,2,1,12,2,0,0,1,0,0,600000,6000,0,421924,0,,420873,420873,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,1225,0,0,3000000,1110000,1510000,1590000,1920000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,,,,,,,1526,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210757,狱狼斧龙牙,拥有狱狼龙之力的斩斧，每当红光摇曳之时会听到飞龙的悲鸣。,1,7,ep_em087_u01_16,1,1,1,2,1,12,2,0,0,1,0,0,320000,1600,0,0,0,,420870,420870,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,156,0,-12,1250000,660000,850000,1040000,1640000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,78,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10213,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.58,,,,,,1.77,,,,,,,,,,,,,,
213757,狱狼斧龙牙改,拥有狱狼龙之力的斩斧，每当红光摇曳之时会听到飞龙的悲鸣。,1,11,ep_em087_u01_16,1,1,1,2,1,12,2,0,0,1,0,0,1600000,8000,0,0,0,,420870,420870,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,231,0,-16,1750000,660000,850000,1040000,1640000,1970000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,114,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10213,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.62,,,,,,1.79,,,,,,,,,,,,,,
214757,狼牙剑斧【暴狱】,拥有狱狼龙之力的斩斧，每当红光摇曳之时会听到飞龙的悲鸣。,1,15,ep_em087_u01_16,1,1,1,2,1,12,2,0,0,1,0,0,4000000,20000,0,0,0,,420870,420870,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,343,0,-20,2250000,660000,850000,1040000,1640000,1970000,2460000,3250000,4000000,4000000,4000000,300,0,0,0,0,169,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10213,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.65,,,,,,1.81,,,,,,,,,,,,,,
439520,凌风斩,7天时装武器<BR>斩斧武器时装，风云会龙泉，有斧何灿然，冶炼时添加风系元素，战斗时可展示出风系独有的优势。,1,4,ep_masp036_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,604800,,420878,420878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439521,凌风斩,30天时装武器<BR>斩斧武器时装，风云会龙泉，有斧何灿然，冶炼时添加风系元素，战斗时可展示出风系独有的优势。,1,4,ep_masp036_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,2592000,,420878,420878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439522,凌风斩,365天时装武器<BR>斩斧武器时装，风云会龙泉，有斧何灿然，冶炼时添加风系元素，战斗时可展示出风系独有的优势。,1,4,ep_masp036_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,31536000,,420878,420878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439523,凌风斩,无时限时装武器<BR>斩斧武器时装，风云会龙泉，有斧何灿然，冶炼时添加风系元素，战斗时可展示出风系独有的优势。,1,4,ep_masp036_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,0,,420878,420878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439620,凌风斩·S,7天时装武器<BR>S版重音斩斧，斩斧武器时装，风云会龙泉，有斧何灿然，冶炼时添加风系元素，战斗时可展示出风系独有的优势。,1,4,ep_masp036_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,604800,,420879,420879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439621,凌风斩·S,30天时装武器<BR>S版重音斩斧，斩斧武器时装，风云会龙泉，有斧何灿然，冶炼时添加风系元素，战斗时可展示出风系独有的优势。,1,4,ep_masp036_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,2592000,,420879,420879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439622,凌风斩·S,365天时装武器<BR>S版重音斩斧，斩斧武器时装，风云会龙泉，有斧何灿然，冶炼时添加风系元素，战斗时可展示出风系独有的优势。,1,4,ep_masp036_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,31536000,,420879,420879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439623,凌风斩·S,无时限时装武器<BR>S版重音斩斧，斩斧武器时装，风云会龙泉，有斧何灿然，冶炼时添加风系元素，战斗时可展示出风系独有的优势。,1,4,ep_masp036_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,0,,420879,420879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210758,蔷薇斩斧,使用了棘龙素材制成的斩斧，真红的棘刺在切开敌人之前已经将其残忍撕裂。,1,7,ep_em036_16,1,1,1,2,1,12,2,0,0,1,0,0,320000,1600,0,0,0,,420881,420881,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,182,0,3,1250000,320000,580000,950000,1550000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,26,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10215,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.17,,,,,,,,,,,,,,,,,0.6,,,
213758,蔷薇之鳞,使用了棘龙素材制成的斩斧，真红的棘刺在切开敌人之前已经将其残忍撕裂。,1,11,ep_em036_16,1,1,1,2,1,12,2,0,0,1,0,0,1600000,8000,0,0,0,,420881,420881,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,1,10,256,0,5,1750000,320000,580000,950000,1550000,2120000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,37,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10215,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.02,,,,,,,,,,,,,,,,,0.57,,,
214758,蔷薇绽放,使用了棘龙素材制成的斩斧，真红的棘刺在切开敌人之前已经将其残忍撕裂。,1,15,ep_em036_16,1,1,1,2,1,12,2,0,0,1,0,0,4000000,20000,0,0,0,,420881,420881,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,2,10,352,0,8,2250000,320000,580000,950000,1550000,2120000,2390000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,62,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10215,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.76,,,,,,,,,,,,,,,,,0.66,,,
439820,伊甸之虬,7天时装武器<BR>斩斧武器时装，使用特殊材料锻造而成，斧身极其锋利，隐隐散的发出阵阵寒意。,1,4,ep_masp037_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,604800,,420885,420885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439821,伊甸之虬,30天时装武器<BR>斩斧武器时装，使用特殊材料锻造而成，斧身极其锋利，隐隐散的发出阵阵寒意。,1,4,ep_masp037_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,2592000,,420885,420885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439822,伊甸之虬,365天时装武器<BR>斩斧武器时装，使用特殊材料锻造而成，斧身极其锋利，隐隐散的发出阵阵寒意。,1,4,ep_masp037_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,31536000,,420885,420885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439823,伊甸之虬,无时限时装武器<BR>斩斧武器时装，使用特殊材料锻造而成，斧身极其锋利，隐隐散的发出阵阵寒意。,1,4,ep_masp037_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,0,,420885,420885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439920,伊甸之虬·S,7天时装武器<BR>S版伊甸之虬，斩斧武器时装，使用特殊材料锻造而成，斧身极其锋利，隐隐散的发出阵阵寒意。,1,4,ep_masp037_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,604800,,420886,420886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439921,伊甸之虬·S,30天时装武器<BR>S版伊甸之虬，斩斧武器时装，使用特殊材料锻造而成，斧身极其锋利，隐隐散的发出阵阵寒意。,1,4,ep_masp037_x,1,1,1,2,5,12,2,0,0,1,0,0,99999,1,1,0,2592000,,420886,420886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
