# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,副本中使用次数,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,随机狩猎奖励点,解绑道具,解绑道具数量
40547,阿瑞斯之鼓龙晶包,"""<FONT COLOR=\""\#68A16A\"" >阿瑞斯之鼓龙晶包，内含阿瑞斯之鼓·S无时限，三阶龙晶石30个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40547,,3,,,,,,,,,,,,,,,,,,,,,,,,
40548,无上之主龙晶包,"""<FONT COLOR=\""\#68A16A\"" >无上之主龙晶包，内含无上之主·S无时限，三阶龙晶石30个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40548,,3,,,,,,,,,,,,,,,,,,,,,,,,
40549,缤纷出行夏日包,"""<FONT COLOR=\""\#68A16A\"" >激情夏日，炫彩出行。打开后可随机获得1个无时限时装部位（包含：缤纷沙滩、格斗大师、绀碧之恋），较高概率额外随机获得1种衣料或染色瓶。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">2018年5月8日~2018年5月21日限时出售</FONT>""",1,3,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40549,,3,,,,,,,,,,,,,,,,,,,,,,,,
40550,素雪锦衣套装,"""<FONT COLOR=\""\#68A16A\"" >素雪锦衣无时限</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">上好的冰蓝丝绸，绣着雅致竹叶花纹，淡雅如兰，富蕴清香，有着独特的空灵与俊秀。</FONT>""",1,1,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40550,,3,,,,,,,,,,,,,,,,,,,,,,,,
40551,赤霄之弩龙晶包,"""<FONT COLOR=\""\#68A16A\"" >赤霄之弩龙晶包，内含赤霄之弩·S无时限，三阶龙晶石30个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40551,,3,,,,,,,,,,,,,,,,,,,,,,,,
40552,沥泉枪石板包,"""<FONT COLOR=\""\#68A16A\"" >遗迹石板促销礼包，内含遗迹石板300个，再赠送沥泉枪·S 无时限。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40552,,3,,,,,,,,,,,,,,,,,,,,,,,,
40553,破云刃石板包,"""<FONT COLOR=\""\#68A16A\"" >遗迹石板促销礼包，内含遗迹石板300个，再赠送破云刃·S 无时限</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40553,,3,,,,,,,,,,,,,,,,,,,,,,,,
40554,关爱小盆友福袋,"""<FONT COLOR=\""\#68A16A\"" >儿童节关爱小盆友福袋：内含宗师砥石*10，概率额外获得大师守护药剂*5</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40554,,3,,,,,,,,,,,,,,,,,,,,,,,,
40555,古龙惊喜包,"""<FONT COLOR=\""\#68A16A\"" >必得古龙精华*3，额外从以下奖励中概率获得1个：传声筒*3、古龙精华*2、古龙精华*4</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">2018年5月22日~2018年6月4日限时出售。</FONT>""",1,1,mart_fashion_gifts_purple,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40555,,3,,,,,,,,,,,,,,,,,,,,,,,,
40556,望舒斧龙晶包,"""<FONT COLOR=\""\#68A16A\"" >望舒斧龙晶包，内含望舒斧·S无时限，三阶龙晶石30个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40556,,3,,,,,,,,,,,,,,,,,,,,,,,,
40557,流沙刀龙晶包,"""<FONT COLOR=\""\#68A16A\"" >流沙刀龙晶包，内含流沙刀·S无时限，三阶龙晶石30个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40557,,3,,,,,,,,,,,,,,,,,,,,,,,,
40558,定制T恤大礼包,"""<FONT COLOR=\""\#68A16A\"" >内含破坏者T恤、辉晶T恤、珍兽T恤各1件。额外从镰蟹T恤、掠食者T恤、怪鸟T恤、拦路者T恤中随机获得1件。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_purple,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40558,,3,,,,,,,,,,,,,,,,,,,,,,,,
40559,瑶光系列石板包,"""<FONT COLOR=\""\#68A16A\"" >购买300个遗迹石板，即可获赠瑶光战甲套装无时限，再送“瑶光次元弓·S、瑶光次元刀·S、瑶光次元斩·S”随机一件无时限。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40559,,3,,,,,,,,,,,,,,,,,,,,,,,,
40560,喧哗系列石板包,"""<FONT COLOR=\""\#68A16A\"" >购买300个遗迹石板，即可获赠喧哗上等套装无时限，再送“神罗正宗·S、御意见无用·S、冷焰双刀·S”随机一件无时限。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_purple,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40560,,3,,,,,,,,,,,,,,,,,,,,,,,,
40561,S级凌风斩石板包,"""<FONT COLOR=\""\#68A16A\"" >遗迹石板促销礼包，内含遗迹石板300个，再赠送凌风斩·S 无时限。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40561,,3,,,,,,,,,,,,,,,,,,,,,,,,
40562,S级缚魂锤石板包,"""<FONT COLOR=\""\#68A16A\"" >遗迹石板促销礼包，内含遗迹石板300个，再赠送缚魂锤·S 无时限。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40562,,3,,,,,,,,,,,,,,,,,,,,,,,,
40563,凌风斩 福袋,"""<FONT COLOR=\""\#68A16A\"" >必得素材增幅券*1，并可以下奖励中随机开出一个“遗迹石板*10；三阶龙晶石*10；银币*50w；银币*30w；凌风斩*1”</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40563,,3,,,,,,,,,,,,,,,,,,,,,,,,
40564,缚魂锤 福袋,"""<FONT COLOR=\""\#68A16A\"" >必得素材增幅券*1，并可从以下奖励中随机开出一个“遗迹石板*10；三阶龙晶石*10；银币*50w；银币*30w；缚魂锤*1”</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40564,,3,,,,,,,,,,,,,,,,,,,,,,,,
40565,夏日祭烟花,"""<FONT COLOR=\""\#68A16A\"" >使用：夏日祭系列活动奖励物品，使用可放出绚烂的烟花。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：夏日祭活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">烟花道具</FONT>""",1,4,prop_hd_04,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,12,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40565,,4,,,,,,,,,,,,,,,,,,,,,,,,
40566,赫卡权杖石板包,"""<FONT COLOR=\""\#68A16A\"" >遗迹石板促销礼包，内含遗迹石板300个，再赠送赫卡权杖·S 无时限。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40566,,3,,,,,,,,,,,,,,,,,,,,,,,,
40567,伊甸之虬石板包,"""<FONT COLOR=\""\#68A16A\"" >遗迹石板促销礼包，内含遗迹石板300个，再赠送伊甸之虬·S 无时限。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40567,,3,,,,,,,,,,,,,,,,,,,,,,,,
40568,赫卡权杖惊喜包,"""<FONT COLOR=\""\#68A16A\"" >必得赫卡权杖*1，更有100%概率额外获得遗迹石板15~50个。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40568,,3,,,,,,,,,,,,,,,,,,,,,,,,
40569,伊甸之虬惊喜包,"""<FONT COLOR=\""\#68A16A\"" >必得伊甸之虬*1，更有100%概率额外获得遗迹石板15~50个。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40569,,3,,,,,,,,,,,,,,,,,,,,,,,,
40570,三阶龙晶石100个,"""<FONT COLOR=\""\#68A16A\"" >使用：打开后可获得：三阶龙晶石*100</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40570,,3,,,,,,,,,,,,,,,,,,,,,,,,
40571,斯龙武器龙晶包,"""<FONT COLOR=\""\#68A16A\"" >斯龙武器龙晶包，内含三阶龙晶石100个，并可额外获得斯贝克之锚·S、苍龙斩·S随机一件无时限。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40571,,3,,,,,,,,,,,,,,,,,,,,,,,,
40572,间谍喵喵使用券,"""<FONT COLOR=\""\#68A16A\"" >使用该券可对指定猎团物资进行情报窃取</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,2,mart_cat_scroll2,1,0,1,1,0,0,0,0,999,0,1,198,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40572,,4,1432,,,,,,,,,,,,,,,,,,,,,,,
40573,S级金钟之锤龙晶包,"""<FONT COLOR=\""\#68A16A\"" >S级金钟之锤龙晶包，内含金钟之锤·S无时限，三阶龙晶石50个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40573,,3,,,,,,,,,,,,,,,,,,,,,,,,
40574,S级机甲铳枪龙晶包,"""<FONT COLOR=\""\#68A16A\"" >S级机甲铳枪龙晶包，内含机甲铳枪·S无时限，三阶龙晶石50个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40574,,3,,,,,,,,,,,,,,,,,,,,,,,,
40575,新人成长大礼包,"""<FONT COLOR=\""\#68A16A\"" >针对新人成长的礼包哦~内含：猫车票*100，千里眼药*100，古龙精华*50，素材增幅券*50，收纳之书*50</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">2018年8月21日~2018年9月3日限时限售</FONT>""",1,1,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40575,,3,,,,,,,,,,,,,,,,,,,,,,,,
40576,S级清曜之澜石板包,"""<FONT COLOR=\""\#68A16A\"" >S级清曜之澜石板包，内含清曜之澜·S无时限，遗迹石板300个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40576,,3,,,,,,,,,,,,,,,,,,,,,,,,
40577,S级清曜之锤石板包,"""<FONT COLOR=\""\#68A16A\"" >S级清曜之锤石板包，内含清曜之锤·S无时限，遗迹石板300个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40577,,3,,,,,,,,,,,,,,,,,,,,,,,,
40578,1折购物券,"""<FONT COLOR=\""\#68A16A\"" >在购买商城物品时使用，可享受1折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单购买限额70000点券，使用打折卡的道具无法使用微信支付购买。</FONT>""",1,1,item_coupon_03,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40578,,4,,,,,,,,,,,,,,,,,,,,,,,,
40579,2折购物券,"""<FONT COLOR=\""\#68A16A\"" >在购买商城物品时使用，可享受2折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单购买限额70000点券，使用打折卡的道具无法使用微信支付购买。</FONT>""",1,1,item_coupon_02,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40579,,4,,,,,,,,,,,,,,,,,,,,,,,,
40580,3折购物券,"""<FONT COLOR=\""\#68A16A\"" >在购买商城物品时使用，可享受3折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单购买限额70000点券，使用打折卡的道具无法使用微信支付购买。</FONT>""",1,1,item_coupon_04,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40580,,4,,,,,,,,,,,,,,,,,,,,,,,,
40581,4折购物券,"""<FONT COLOR=\""\#68A16A\"" >在购买商城物品时使用，可享受4折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单购买限额70000点券，使用打折卡的道具无法使用微信支付购买。</FONT>""",1,1,item_coupon_03,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40581,,4,,,,,,,,,,,,,,,,,,,,,,,,
40582,5折购物券,"""<FONT COLOR=\""\#68A16A\"" >在购买商城物品时使用，可享受5折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单购买限额70000点券，使用打折卡的道具无法使用微信支付购买。</FONT>""",1,1,item_coupon_02,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40582,,4,,,,,,,,,,,,,,,,,,,,,,,,
40583,6折购物券,"""<FONT COLOR=\""\#68A16A\"" >在购买商城物品时使用，可享受6折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单购买限额70000点券，使用打折卡的道具无法使用微信支付购买。</FONT>""",1,1,item_coupon_04,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40583,,4,,,,,,,,,,,,,,,,,,,,,,,,
40584,7折购物券,"""<FONT COLOR=\""\#68A16A\"" >在购买商城物品时使用，可享受7折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单购买限额70000点券，使用打折卡的道具无法使用微信支付购买。</FONT>""",1,1,item_coupon_03,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40584,,4,,,,,,,,,,,,,,,,,,,,,,,,
40585,8折购物券,"""<FONT COLOR=\""\#68A16A\"" >在购买商城物品时使用，可享受8折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单购买限额70000点券，使用打折卡的道具无法使用微信支付购买。</FONT>""",1,1,item_coupon_02,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40585,,4,,,,,,,,,,,,,,,,,,,,,,,,
40586,9折购物券,"""<FONT COLOR=\""\#68A16A\"" >在购买商城物品时使用，可享受9折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单购买限额70000点券，使用打折卡的道具无法使用微信支付购买。</FONT>""",1,1,item_coupon_04,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40586,,4,,,,,,,,,,,,,,,,,,,,,,,,
40587,萌哒哒小兔纸套装,"""<FONT COLOR=\""\#68A16A\"" >萌哒哒小兔纸无时限</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">爱吃胡萝卜的小兔纸，浑身长满了毛茸茸的白毛，远远看去像一团棉花，尾巴毛茸茸的，团起来像一个小毛球~</FONT>""",1,1,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40587,,3,,,,,,,,,,,,,,,,,,,,,,,,
40588,S级鲔鱼大剑石板包,"""<FONT COLOR=\""\#68A16A\"" >S级鲔鱼大剑石板包，内含鲔鱼大剑·S无时限，遗迹石板300个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40588,,3,,,,,,,,,,,,,,,,,,,,,,,,
40589,S级皮皮虾大炮石板包,"""<FONT COLOR=\""\#68A16A\"" >S级皮皮虾大炮石板包，内含皮皮虾大炮·S无时限，遗迹石板300个，限时打折促销。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40589,,3,,,,,,,,,,,,,,,,,,,,,,,,
