# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,排序参数,强化规则,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
808841,灵魂守卫(腰部),灵魂守卫30天套装<BR>仿照恶魔的式样精心打造而成，充分体现了猎人的叛逆和勇敢。,30,3,ep_ma035_u99_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,2592000,0,411965,421965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808842,灵魂守卫(腰部),灵魂守卫365天套装<BR>仿照恶魔的式样精心打造而成，充分体现了猎人的叛逆和勇敢。,30,3,ep_ma035_u99_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,31536000,0,411965,421965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808843,灵魂守卫(腰部),灵魂守卫无时限套装<BR>仿照恶魔的式样精心打造而成，充分体现了猎人的叛逆和勇敢。,30,3,ep_ma035_u99_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,762113,0,0,411965,421965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808850,灵魂守卫(腿部),灵魂守卫7天套装<BR>仿照恶魔的式样精心打造而成，充分体现了猎人的叛逆和勇敢。,30,3,ep_ma035_u99_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,604800,0,511965,521965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808851,灵魂守卫(腿部),灵魂守卫30天套装<BR>仿照恶魔的式样精心打造而成，充分体现了猎人的叛逆和勇敢。,30,3,ep_ma035_u99_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,2592000,0,511965,521965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808852,灵魂守卫(腿部),灵魂守卫365天套装<BR>仿照恶魔的式样精心打造而成，充分体现了猎人的叛逆和勇敢。,30,3,ep_ma035_u99_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,31536000,0,511965,521965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808853,灵魂守卫(腿部),灵魂守卫无时限套装<BR>仿照恶魔的式样精心打造而成，充分体现了猎人的叛逆和勇敢。,30,3,ep_ma035_u99_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,762113,0,0,511965,521965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808910,神界主宰(头部),神界主宰7天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,604800,0,111966,121966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808911,神界主宰(头部),神界主宰30天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,2592000,0,111966,121966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808912,神界主宰(头部),神界主宰365天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,31536000,0,111966,121966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808913,神界主宰(头部),神界主宰无时限套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,762113,0,0,111966,121966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808920,神界主宰(腕部),神界主宰7天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,604800,0,211966,221966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808921,神界主宰(腕部),神界主宰30天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,2592000,0,211966,221966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808922,神界主宰(腕部),神界主宰365天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,31536000,0,211966,221966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808923,神界主宰(腕部),神界主宰无时限套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,762113,0,0,211966,221966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808930,神界主宰(胸部),神界主宰7天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,0,604800,0,311966,321966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808931,神界主宰(胸部),神界主宰30天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,0,2592000,0,311966,321966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808932,神界主宰(胸部),神界主宰365天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,0,31536000,0,311966,321966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808933,神界主宰(胸部),神界主宰无时限套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,762113,0,0,311966,321966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808940,神界主宰(腰部),神界主宰7天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,604800,0,411966,421966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808941,神界主宰(腰部),神界主宰30天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,2592000,0,411966,421966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808942,神界主宰(腰部),神界主宰365天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,31536000,0,411966,421966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808943,神界主宰(腰部),神界主宰无时限套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,762113,0,0,411966,421966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808950,神界主宰(腿部),神界主宰7天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,604800,0,511966,521966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808951,神界主宰(腿部),神界主宰30天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,2592000,0,511966,521966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808952,神界主宰(腿部),神界主宰365天套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,31536000,0,511966,521966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808953,神界主宰(腿部),神界主宰无时限套装<BR>神王的战甲，坚实的外壳象征着强大力量，背后的光翼象征着无尽法力，各色宝石象征着极大权利。给人一种惹不起的气势。,30,3,ep_ma051_u99_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,762113,0,0,511966,521966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809010,天神巨蟹宫(头部),天神巨蟹宫7天套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,604800,0,111967,121967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809011,天神巨蟹宫(头部),天神巨蟹宫30天套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,2592000,0,111967,121967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809012,天神巨蟹宫(头部),天神巨蟹宫365天套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,31536000,0,111967,121967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809013,天神巨蟹宫(头部),天神巨蟹宫无时限套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,762113,0,0,111967,121967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,56,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809020,天神巨蟹宫(腕部),天神巨蟹宫7天套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,604800,0,211967,221967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809021,天神巨蟹宫(腕部),天神巨蟹宫30天套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,2592000,0,211967,221967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809022,天神巨蟹宫(腕部),天神巨蟹宫365天套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,31536000,0,211967,221967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809023,天神巨蟹宫(腕部),天神巨蟹宫无时限套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,762113,0,0,211967,221967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,56,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809030,天神巨蟹宫(胸部),天神巨蟹宫7天套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,0,604800,0,311967,321967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809031,天神巨蟹宫(胸部),天神巨蟹宫30天套装<BR>巨蟹座守护神阿尔忒弥斯所穿着的铠甲，板块化的铠甲和巨大的翅膀足以说明其拥有傲视天下的战功。,30,3,ep_ma067_u99_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,0,2592000,0,311967,321967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
